,file_name,id,source_org,source_file,original_id,type,name,address,city,state,zip_code,county,location_description,phone,url,latitude,longitude,latlng_source,date_from,date_to,SNAP,WIC,FMNP,fresh_produce,food_bucks,free_distribution,open_to_spec_group,data_issues
376,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,377,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Rite Aid 7924,2270 Noblestown Rd,Pittsburgh,PA,15205,ALLEGHENY,,,,40.428047,-80.053696,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
377,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,378,USDA Food and Nutrition Service,PA.xlsx,,,Penn Aiken Dairy,5401 Penn Ave,Pittsburgh,PA,15206,ALLEGHENY,,,,40.464718,-79.936203,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
378,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,379,USDA Food and Nutrition Service,PA.xlsx,,,Blue Eagle Market,726 Broadway Ave,MC Kees Rocks,PA,15136,ALLEGHENY,,,,40.472815999999995,-80.074203,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
379,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,380,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Walgreens 09736,4885 Mcknight Rd Ste 7,Pittsburgh,PA,15237,ALLEGHENY,,,,40.529381,-80.008751,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
380,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,381,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Walgreens 10282,30 Pine Creek Rd,Wexford,PA,15090,ALLEGHENY,,,,40.586784,-80.043983,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
381,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,382,USDA Food and Nutrition Service,PA.xlsx,,supermarket,Gordon Food Service Store LLC MP 136,1 Urbano Way,Pittsburgh,PA,15205,ALLEGHENY,,,,40.457901,-80.166237,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
382,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,383,USDA Food and Nutrition Service,PA.xlsx,,supermarket,Aldi 69,8000 Mcknight Rd,Pittsburgh,PA,15237,ALLEGHENY,,,,40.550568,-80.01918,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
383,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,384,USDA Food and Nutrition Service,PA.xlsx,,,In & Out Corner Market,300 Helen St,MC Kees Rocks,PA,15136,ALLEGHENY,,,,40.473999,-80.057259,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
384,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,385,USDA Food and Nutrition Service,PA.xlsx,,supermarket,GIBSONIA GIANT EAGLE,400 Northtowne Sq,Gibsonia,PA,15044,ALLEGHENY,,,,40.635731,-79.94136800000001,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
385,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,386,USDA Food and Nutrition Service,PA.xlsx,,supermarket,Walmart 3738,100 Highlands Mall,Natrona Heights,PA,15065,ALLEGHENY,,,,40.646206,-79.71219599999999,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
386,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,387,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Unimart,748 Brownsville Rd,Pittsburgh,PA,15210,ALLEGHENY,,,,40.408553999999995,-79.991226,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
387,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,388,USDA Food and Nutrition Service,PA.xlsx,,supermarket,Target Stores 2385,2661 Freeport Rd,Pittsburgh,PA,15238,ALLEGHENY,,,,40.537399,-79.837234,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
388,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,389,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Dollar Tree 236,240 Mount Nebo Pointe Rd,Pittsburgh,PA,15237,ALLEGHENY,,,,40.535011,-80.064651,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
389,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,390,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Dollar Tree 1831,400 Walmart Dr # B1,Gibsonia,PA,15044,ALLEGHENY,,,,40.62225,-79.944115,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
390,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,391,USDA Food and Nutrition Service,PA.xlsx,,supermarket,Kuhn s Market,700 Beulah Rd,Turtle Creek,PA,15145,ALLEGHENY,,,,40.426727,-79.835388,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
391,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,392,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Dollar Tree 218,1099 Mountain View Dr,West Mifflin,PA,15122,ALLEGHENY,,,,40.3461,-79.946579,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
392,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,393,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Dollar Tree 3810,28 Highlands Mall,Natrona Heights,PA,15065,ALLEGHENY,,,,40.646248,-79.71021999999999,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
393,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,394,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Walgreens 10917,6906 University Blvd,Coraopolis,PA,15108,ALLEGHENY,,,,40.517277,-80.220886,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
394,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,395,USDA Food and Nutrition Service,PA.xlsx,,,New Big Toms Corner Store,1300 Woodland Ave,Pittsburgh,PA,15212,ALLEGHENY,,,,40.469124,-80.030113,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
395,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,396,USDA Food and Nutrition Service,PA.xlsx,,,BP Food Mart,231 Fifth Ave,McKeesport,PA,15132,ALLEGHENY,,,,40.350956,-79.86545600000001,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
396,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,397,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Dollar Tree 4019,100 Allegheny River Blvd,Verona,PA,15147,ALLEGHENY,,,,40.50045,-79.843262,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
397,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,398,USDA Food and Nutrition Service,PA.xlsx,,,Bailie Food Mart,2316 Bailey Ave,McKeesport,PA,15132,ALLEGHENY,,,,40.341465,-79.849228,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
398,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,399,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Walgreens 09950,2055 Washington Pke,Carnegie,PA,15106,ALLEGHENY,,,,40.387852,-80.09045400000001,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
399,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,400,USDA Food and Nutrition Service,PA.xlsx,,,Kolos International Food Store,114 E Main St,Carnegie,PA,15106,ALLEGHENY,,,,40.407578,-80.08641800000001,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
400,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,401,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Sunoco 7485,4779 Liberty Ave,Pittsburgh,PA,15224,ALLEGHENY,,,,40.460827,-79.94747199999999,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
401,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,402,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Sunoco 7508,1001 Washington Pike,Bridgeville,PA,15017,ALLEGHENY,,,,40.366184000000004,-80.106964,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
402,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,403,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Sunoco 7517,3299 Saw Mill Run Blvd,Pittsburgh,PA,15227,ALLEGHENY,,,,40.375759,-79.983582,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
403,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,404,USDA Food and Nutrition Service,PA.xlsx,,,Fa s Market,623 Jones Ave,Braddock,PA,15104,ALLEGHENY,,,,40.403996,-79.862175,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
404,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,405,USDA Food and Nutrition Service,PA.xlsx,,,Sam's Club 4952,2000 Village Center Dr,Tarentum,PA,15084,ALLEGHENY,,,,40.566074,-79.802132,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
405,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,406,USDA Food and Nutrition Service,PA.xlsx,,,Sam's Club 6575,249 Summit Park Dr,Pittsburgh,PA,15275,ALLEGHENY,,,,40.448364,-80.177429,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
406,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,407,USDA Food and Nutrition Service,PA.xlsx,,,Sam's Club 6677,3621 William Penn Hwy,Monroeville,PA,15146,ALLEGHENY,,,,40.432884,-79.799576,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
407,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,408,USDA Food and Nutrition Service,PA.xlsx,,,Sam's Club 6678,289 Nebo Point Dr,Pittsburgh,PA,15237,ALLEGHENY,,,,40.535046,-80.067459,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
408,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,409,USDA Food and Nutrition Service,PA.xlsx,,,Sam's Club 6679,2251 Century Dr,West Mifflin,PA,15122,ALLEGHENY,,,,40.344086,-79.94738000000001,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
409,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,410,USDA Food and Nutrition Service,PA.xlsx,,supermarket,Giant Eagle 43,155 Towne Centre Dr,Wexford,PA,15090,ALLEGHENY,,,,40.631577,-80.05455,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
410,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,411,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Walgreens 10345,7628 Penn Ave,Pittsburgh,PA,15221,ALLEGHENY,,,,40.447014,-79.894867,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
411,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,412,USDA Food and Nutrition Service,PA.xlsx,,,Trail View,209 Industry Rd,Buena Vista,PA,15018,ALLEGHENY,,,,40.272403999999995,-79.79776,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
412,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,413,USDA Food and Nutrition Service,PA.xlsx,,supermarket,Aldi 73,114 Mckees Rocks Plz,MC Kees Rocks,PA,15136,ALLEGHENY,,,,40.464664,-80.057556,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
413,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,414,USDA Food and Nutrition Service,PA.xlsx,,,Market Outlet,1809 Penn Ave,Pittsburgh,PA,15222,ALLEGHENY,,,,40.450592,-79.984711,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
414,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,415,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Dollar General 11536,620 Seventh St,Clairton,PA,15025,ALLEGHENY,,,,40.293056,-79.888832,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
415,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,416,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Dollar Tree 4084,1712 Mount Royal Blvd,Glenshaw,PA,15116,ALLEGHENY,,,,40.524982,-79.962189,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
416,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,417,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 1982,6320 Shakespeare St,Pittsburgh,PA,15206,ALLEGHENY,,,,40.459026,-79.920929,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
417,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,418,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 2467,1868 Homeville Rd,West Mifflin,PA,15122,ALLEGHENY,,,,40.393947999999995,-79.88868000000001,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
418,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,419,USDA Food and Nutrition Service,PA.xlsx,,,Frankstown Shell,6701 Frankstown Ave,Pittsburgh,PA,15208,ALLEGHENY,,,,40.458607,-79.907608,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
419,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,420,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Walgreens 09187,1741 Washington Rd,Pittsburgh,PA,15241,ALLEGHENY,,,,40.347286,-80.05442,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
420,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,421,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Walgreens 09188,4 Old Clairton Rd,Pittsburgh,PA,15236,ALLEGHENY,,,,40.340656,-79.96464499999999,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
421,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,422,USDA Food and Nutrition Service,PA.xlsx,,,Homestead Food Mart,238 E Eighth Ave,Homestead,PA,15120,ALLEGHENY,,,,40.407314,-79.910217,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
422,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,423,USDA Food and Nutrition Service,PA.xlsx,,convenience store,7-Eleven 188,321 Camp Hollow Rd,West Mifflin,PA,15122,ALLEGHENY,,,,40.349525,-79.92704,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
423,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,424,USDA Food and Nutrition Service,PA.xlsx,,supermarket,Target Stores 1270,1717 Lebanon Church Rd,Pittsburgh,PA,15236,ALLEGHENY,,,,40.34779,-79.95163000000001,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
424,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,425,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 4675,27 Duquesne Blvd,Duquesne,PA,15110,ALLEGHENY,,,,40.373367,-79.84465,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
425,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,426,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 4774,533 Miller Ave,Clairton,PA,15025,ALLEGHENY,,,,40.293968,-79.883018,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
426,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,427,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 4962,1768 Golden Mile Hwy,Monroeville,PA,15146,ALLEGHENY,,,,40.443695,-79.71347800000001,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
427,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,428,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 5224,340 Curry Hollow Rd A,Pittsburgh,PA,15236,ALLEGHENY,,,,40.335934,-79.974571,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
428,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,429,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 5250,2020 Wharton St,Pittsburgh,PA,15203,ALLEGHENY,,,,40.430344,-79.977142,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
429,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,430,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 5275,450 Sixth St B,Pittsburgh,PA,15201,ALLEGHENY,,,,40.483925,-79.947632,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
430,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,431,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 5518,607 Lincoln Ave,East Liberty,PA,15206,ALLEGHENY,,,,40.461727,-79.907661,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
431,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,432,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 5940,715 E Eighth Ave,Homestead,PA,15120,ALLEGHENY,,,,40.409252,-79.90080999999999,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
432,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,433,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 7104,2020 Spring Garden Ave,Pittsburgh,PA,15212,ALLEGHENY,,,,40.469975,-79.98597,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
433,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,434,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 7199,1917 Centre Ave,Pittsburgh,PA,15219,ALLEGHENY,,,,40.443523,-79.980499,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
434,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,435,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 775,152 Mckees Rocks Plz,MC Kees Rocks,PA,15136,ALLEGHENY,,,,40.464981,-80.056587,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
435,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,436,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 7618,1201 Foster Ave,Pittsburgh,PA,15205,ALLEGHENY,,,,40.440334,-80.068893,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
436,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,437,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 824,1500 Yost Blvd,Pittsburgh,PA,15221,ALLEGHENY,,,,40.409634000000004,-79.856102,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
437,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,438,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 1631,130 Lysle Blvd,McKeesport,PA,15132,ALLEGHENY,,,,40.351147,-79.867661,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
438,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,439,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 1769,355 Lincoln Hwy Ste 8,North Versailles,PA,15137,ALLEGHENY,,,,40.381916,-79.818733,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
439,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,440,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 2116,240 Hays Ave,Pittsburgh,PA,15210,ALLEGHENY,,,,40.414268,-79.987778,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
440,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,441,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 2396,909 Main St,Sharpsburg,PA,15215,ALLEGHENY,,,,40.494541,-79.933266,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
441,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,442,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 3182,123 Lincoln Ave,Millvale,PA,15209,ALLEGHENY,,,,40.478671999999996,-79.968918,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
442,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,443,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 3340,14 Creighton Russellton Rd,Russellton,PA,15076,ALLEGHENY,,,,40.617245000000004,-79.832809,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
443,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,444,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 3675,7627 Penn Ave,Wilkinsburg,PA,15221,ALLEGHENY,,,,40.446781,-79.893982,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
444,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,445,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 4708,300 Broadway St,Carnegie,PA,15106,ALLEGHENY,,,,40.408497,-80.08579300000001,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
445,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,446,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 6137,5160 Penn Ave,Pittsburgh,PA,15224,ALLEGHENY,,,,40.464664,-79.940575,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
446,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,447,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 6347,401 Sixth St,Braddock,PA,15104,ALLEGHENY,,,,40.403335999999996,-79.868629,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
447,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,448,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 6554,2347 Fifth Ave,McKeesport,PA,15132,ALLEGHENY,,,,40.354141,-79.836624,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
448,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,449,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 6598,9010 Frankstown Rd,Pittsburgh,PA,15235,ALLEGHENY,,,,40.461075,-79.866173,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
449,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,450,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Family Dollar 7123,3107 Liberty Way,McKeesport,PA,15133,ALLEGHENY,,,,40.324242,-79.856895,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
450,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,451,USDA Food and Nutrition Service,PA.xlsx,,,Schwartz Supermarket Store,3235 Brighton Rd,Pittsburgh,PA,15212,ALLEGHENY,,,,40.476128,-80.031624,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
451,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,452,USDA Food and Nutrition Service,PA.xlsx,,,Eden's Market,99 Alfred St,Pittsburgh,PA,15228,ALLEGHENY,,,,40.380306,-80.043053,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
452,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,453,USDA Food and Nutrition Service,PA.xlsx,,,J & S Food Mart,625 W Grant Ave,Duquesne,PA,15110,ALLEGHENY,,,,40.372013,-79.85157,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
453,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,454,USDA Food and Nutrition Service,PA.xlsx,,convenience store,GetGo 3489,2401 Ferguson Rd,Allison Park,PA,15101,ALLEGHENY,,,,40.555572999999995,-79.971672,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
454,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,455,USDA Food and Nutrition Service,PA.xlsx,,convenience store,CVS Pharmacy 258,5703 Steubenville Pike,MC Kees Rocks,PA,15136,ALLEGHENY,,,,40.452034000000005,-80.133972,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
455,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,456,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Dollar Tree 618,5253 Library Rd,Bethel Park,PA,15102,ALLEGHENY,,,,40.331806,-80.02282,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
456,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,457,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Rite Aid 10919,4534 Broadway Blvd,Monroeville,PA,15146,ALLEGHENY,,,,40.390221000000004,-79.766037,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
457,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,458,USDA Food and Nutrition Service,PA.xlsx,,supermarket,Giant Eagle 47,100 Settlers Ridge Center Dr,Pittsburgh,PA,15205,ALLEGHENY,,,,40.441887,-80.15265699999999,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
458,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,459,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Dollar Tree 1012,324 Towne Square Way,Brentwood,PA,15227,ALLEGHENY,,,,40.367634,-79.982201,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
459,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,460,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Dollar Tree 4222,1020 Village Center Dr,Tarentum,PA,15084,ALLEGHENY,,,,40.568443,-79.80261999999999,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
460,food-data/Cleaned_data_files/cleaned_PA_SNAP.csv,461,USDA Food and Nutrition Service,PA.xlsx,,convenience store,Sunoco 6968,600 Rodi Rd,Pittsburgh,PA,15235,ALLEGHENY,,,,40.449108,-79.82725500000001,USDA Food and Nutrition Service,,,1.0,,,0.0,,0,0,no type;no phone;no date/time info
