"X","file_name","id","source_org","source_file","original_id","type","name","address","city","state","zip_code","county","location_description","phone","url","latitude","longitude","latlng_source","date_from","date_to","SNAP","WIC","FMNP","fresh_produce","food_bucks","free_distribution","open_to_spec_group","data_issues","group_by_cluster","group_id","fuzzy_group_within_cluster","merged_record"
795,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","796","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","153847","convenience store","Rite Aid 10917","4011 William Penn Highway","Monroeville","PA",15146,"ALLEGHENY","","","",40.438446,-79.772324,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
796,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","797","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","153848","convenience store","Rite Aid 10933","1956 Greentree Road","Pittsburgh","PA",15220,"ALLEGHENY","","","",40.394588,-80.066292,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
797,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","798","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","153849","convenience store","Rite Aid 10945","3434 William Penn Highway","Pittsburgh","PA",15235,"ALLEGHENY","","","",40.430054,-79.81237,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",797,NA,NA,"0"
798,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","799","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","153850","convenience store","Rite Aid 10947","7345 Saltsburg Road","Penn Hills","PA",15235,"ALLEGHENY","","","",40.477882,-79.786003,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",205,NA,NA,"0"
799,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","800","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","153851","convenience store","Rite Aid 10950","568 Caste Vlg","Pittsburgh","PA",15236,"ALLEGHENY","","","",40.358257,-80.00309,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
800,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","801","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","153852","convenience store","Rite Aid 10953","1130 Perry Highway Ste 35","Pittsburgh","PA",15237,"ALLEGHENY","","","",40.547474,-80.036621,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",800,NA,NA,"0"
801,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","802","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","153853","convenience store","Rite Aid 10954","1125 Freeport Road","Pittsburgh","PA",15238,"ALLEGHENY","","","",40.487637,-79.882141,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
802,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","803","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","153854","convenience store","Rite Aid 10955","1804 Golden Mile Highway","Pittsburgh","PA",15239,"ALLEGHENY","","","",40.446487,-79.713905,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
803,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","804","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","153915","convenience store","Sheetz 617","2615 Nicholson Road","Sewickley","PA",15143,"ALLEGHENY","","","",40.612438,-80.099915,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
804,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","805","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","154282","convenience store","Dollar Tree 4287","47 Walsh Road","Pittsburgh","PA",15205,"ALLEGHENY","","","",40.439602,-80.07106,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",804,NA,NA,"0"
805,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","806","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","154346","","Manpsand Spice Corner","2101 Greentree Road Ste B119","Pittsburgh","PA",15220,"ALLEGHENY","","","",40.391792,-80.069527,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
806,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","807","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","154411","","B & M Market Llc","3038 Chartiers Avenue","Pittsburgh","PA",15204,"ALLEGHENY","","","",40.454025,-80.059631,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",806,NA,NA,"0"
807,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","808","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","155146","","WING FAT HONG","2306 Penn Avenue","Pittsburgh","PA",15222,"ALLEGHENY","","","",40.452946,-79.981262,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
808,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","809","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","156140","supermarket","GIANT EAGLE 40","5550 Centre Avenue","Pittsburgh","PA",15232,"ALLEGHENY","","","",40.456913,-79.935165,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",39,NA,NA,"0"
809,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","810","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","156274","convenience store","Sheetz 277","12000 Perry Highway","Wexford","PA",15090,"ALLEGHENY","","","",40.633732,-80.059708,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
810,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","811","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","156714","","Alstan Mini Mart","2526 Monroeville Boulevard","Monroeville","PA",15146,"ALLEGHENY","","","",40.42696,-79.788345,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
811,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","812","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","156809","supermarket","Costco Wholesale 0332","202 Costco Drive","Pittsburgh","PA",15205,"ALLEGHENY","","","",40.458073,-80.166626,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",323,NA,NA,"0"
812,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","813","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","157112","supermarket","Costco Wholesale 0649","501 Waterfront Drive W","West Homestead","PA",15120,"ALLEGHENY","","","",40.403896,-79.920181,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
813,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","814","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","157454","","Choice Food Mart","1855 Haymaker Road","Monroeville","PA",15146,"ALLEGHENY","","","",40.391636,-79.765594,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
814,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","815","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","157834","convenience store","7-Eleven Store 36138J","740 W Ingomar Road","Pittsburgh","PA",15237,"ALLEGHENY","","","",40.581486,-80.056168,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",477,NA,NA,"0"
815,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","816","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","157963","convenience store","Uni Mart","298 Knoedler Road","Pittsburgh","PA",15236,"ALLEGHENY","","","",40.342033,-79.981583,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
816,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","817","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","158238","","Steel City Tobacco, Inc.","819 Liberty Avenue","Pittsburgh","PA",15222,"ALLEGHENY","","","",40.442886,-79.998291,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",816,NA,NA,"0"
817,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","818","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","158841","","Las Palmas","700 Brookline Boulevard","Pittsburgh","PA",15226,"ALLEGHENY","","","",40.394806,-80.021523,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",302,NA,NA,"0"
818,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","819","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","159952","convenience store","Curry Hollow Sunoco","370 Curry Hollow Road","Pittsburgh","PA",15236,"ALLEGHENY","","","",40.336803,-79.97863,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",721,NA,NA,"0"
819,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","820","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","160061","","Greenfield Tobacco Shop Llc","4205 Murray Avenue","Pittsburgh","PA",15217,"ALLEGHENY","","","",40.422977,-79.928688,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",24,NA,NA,"0"
820,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","821","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","160627","","Hanini Market","3245 Brighton Road","Pittsburgh","PA",15212,"ALLEGHENY","","","",40.476002,-80.031479,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",569,NA,NA,"0"
821,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","822","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","160704","supermarket","Whole Foods Market 10242","111 Siena Drive","Upper St Clair","PA",15241,"ALLEGHENY","","","",40.317978,-80.110641,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
822,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","823","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","160784","","Shell N. Versailles","505 Lincoln Highway","North Versailles","PA",15137,"ALLEGHENY","","","",40.384335,-79.823799,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
823,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","824","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","160795","","union Mart","3400 Versailles Avenue","McKeesport","PA",15132,"ALLEGHENY","","","",40.344875,-79.837479,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
824,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","825","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","160832","convenience store","7-eleven Store 2701- 36121B","423 James Street","Turtle Creek","PA",15145,"ALLEGHENY","","","",40.408905,-79.818886,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
825,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","826","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","160974","supermarket","ALDI 45","880 Butler Street Ste 2","Pittsburgh","PA",15223,"ALLEGHENY","","","",40.510918,-79.946526,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",595,NA,NA,"0"
826,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","827","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","160992","","Holy Kow LLC","2300 Versailles Avenue","Mckeesport","PA",15132,"ALLEGHENY","","","",40.345795,-79.849129,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",826,NA,NA,"0"
827,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","828","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","161584","","United Food Mart","3112 Chartiers Avenue","Pittsburgh","PA",15204,"ALLEGHENY","","","",40.453579,-80.061501,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
828,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","829","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","162331","","Maruti Convenience LLC","1100 Fawcett Avenue","White Oak","PA",15131,"ALLEGHENY","","","",40.352627,-79.825722,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",236,NA,NA,"0"
830,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","831","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","164217","convenience store","Cogo's","2003 S Braddock Avenue","Pittsburgh","PA",15218,"ALLEGHENY","","","",40.422104,-79.885483,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",186,NA,NA,"0"
831,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","832","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","164944","convenience store","CVS 5890","3893 William Penn Highway","Monroeville","PA",15146,"ALLEGHENY","","","",40.437435,-79.778694,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
832,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","833","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","165031","","Brooklyn 2 Market Inc","7926 Frankstown Avenue","Pittsburgh","PA",15221,"ALLEGHENY","","","",40.455254,-79.884956,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
833,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","834","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","165942","","Save-a-lot 24766","9 Duquesne Plaza","Duquesne","PA",15110,"ALLEGHENY","","","",40.373634,-79.845924,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
834,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","835","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","166057","convenience store","Dollar General 12185","3750 Saw Mill Run Boulevard","Pittsburgh","PA",15227,"ALLEGHENY","","","",40.37122,-79.982178,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",834,NA,NA,"0"
835,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","836","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","166313","convenience store","Dollar Tree 6173","1615 Lincoln Way","White Oak","PA",15131,"ALLEGHENY","","","",40.34753,-79.816849,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
836,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","837","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","166411","","Leonard Labriola's Italian Store","112 Northgate Drive","Warrendale","PA",15086,"ALLEGHENY","","","",40.650681,-80.07856,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
837,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","838","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","166815","convenience store","Dollar Tree 5587","3428 William Penn Highway","Pittsburgh","PA",15235,"ALLEGHENY","","","",40.430149,-79.812737,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",797,NA,NA,"0"
838,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","839","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","166971","","Thompson Run Market","333 Thompson Run Road","Pittsburgh","PA",15237,"ALLEGHENY","","","",40.527672,-79.988708,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
839,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","840","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","167087","supermarket","Giant Eagle 29","1356 Hoffman Boulevard","West Mifflin","PA",15122,"ALLEGHENY","","","",40.382355,-79.869904,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
840,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","841","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","167259","","Isaly's","537 E Ohio Street","Pittsburgh","PA",15212,"ALLEGHENY","","","",40.453526,-79.999336,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",246,NA,NA,"0"
841,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","842","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","167629","","Salem Market & Grill","2923 Penn Avenue","Pittsburgh","PA",15201,"ALLEGHENY","","","",40.458275,-79.973602,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
842,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","843","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","167886","convenience store","CVS Pharmacy 2449","11240 Perry Highway","Wexford","PA",15090,"ALLEGHENY","","","",40.621548,-80.054352,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
843,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","844","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","167913","convenience store","GetGo 3147","1599 S Braddock Avenue","Pittsburgh","PA",15218,"ALLEGHENY","","","",40.427689,-79.891106,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",843,NA,NA,"0"
844,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","845","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","168294","convenience store","CVS Pharmacy 5094","328 Cochran Road","Pittsburgh","PA",15228,"ALLEGHENY","","","",40.382473,-80.052292,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",632,NA,NA,"0"
845,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","846","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","168348","convenience store","CVS Pharmacy 3189","510 Brookline Boulevard","Pittsburgh","PA",15226,"ALLEGHENY","","","",40.396126,-80.023483,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
846,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","847","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","168387","convenience store","CVS Pharmacy 4045","1775 Golden Mile Highway","Monroeville","PA",15146,"ALLEGHENY","","","",40.444702,-79.713707,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
847,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","848","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","168389","","Bryant Street Market","5901 Bryant Street","Pittsburgh","PA",15206,"ALLEGHENY","","","",40.475685,-79.919601,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
848,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","849","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","168529","convenience store","CVS Pharmacy 2333","5242 Clairton Boulevard","Pittsburgh","PA",15236,"ALLEGHENY","","","",40.343586,-79.970428,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
849,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","850","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","168533","convenience store","CVS Pharmacy 2447","5190 Library Road","Bethel Park","PA",15102,"ALLEGHENY","","","",40.334,-80.024139,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",475,NA,NA,"0"
850,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","851","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","168800","","412 Food Rescue, Inc.-Millvale","112 Sherman Street","Millvale","PA",15209,"ALLEGHENY","","","",40.479866,-79.971497,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",406,NA,NA,"0"
851,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","852","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","169115","","Wagners Market","4978 Middle Road","Gibsonia","PA",15044,"ALLEGHENY","","","",40.60532,-79.926468,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
852,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","853","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","169847","supermarket","Aldi 68","4578 William Flynn Highway","Allison Park","PA",15101,"ALLEGHENY","","","",40.588921,-79.949097,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
853,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","854","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","170750","convenience store","Dollar General 12542","1714 Laketon Road","Wilkinsburg","PA",15221,"ALLEGHENY","","","",40.449074,-79.867088,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",363,NA,NA,"0"
854,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","855","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","170909","convenience store","Family Dollar Store 8379","821 Chartiers Avenue","McKees Rocks","PA",15136,"ALLEGHENY","","","",40.465809,-80.06498,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
855,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","856","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","171034","convenience store","Family Dollar 11940","1211 Chartiers Avenue","Pittsburgh","PA",15220,"ALLEGHENY","","","",40.44598,-80.0439,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
856,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","857","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","171042","","BAKER'S DAIRY","7300 Hamilton Avenue","Pittsburgh","PA",15208,"ALLEGHENY","","","",40.454163,-79.895607,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",856,NA,NA,"0"
857,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","858","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","171063","","Dollar 1 And Up","744 Brookline Boulevard","Pittsburgh","PA",15226,"ALLEGHENY","","","",40.393967,-80.020309,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
858,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","859","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","171417","convenience store","Lnc Store  9, Pitcairn Sunoco","479 Broadway","Pitcairn","PA",15140,"ALLEGHENY","","","",40.401695,-79.778191,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",407,NA,NA,"0"
859,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","860","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","171711","","Quick Stop Sunco","1640 Saw Mill Run Boulevard","Pittsburgh","PA",15210,"ALLEGHENY","","","",40.399693,-80.000298,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
860,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","861","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","172027","convenience store","7-Eleven Store 38587H","1000 Airport Boulevard","Pittsburgh","PA",15231,"ALLEGHENY","","","",40.496025,-80.256622,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
861,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","862","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","172958","","Boston Mini Mart","2630 Coulterville Road","Mckeesport","PA",15132,"ALLEGHENY","","","",40.312347,-79.781204,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
862,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","863","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","173204","convenience store","APLUS 40172H","3505 Library Road","Pittsburgh","PA",15234,"ALLEGHENY","","","",40.366493,-80.01461,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
863,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","864","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","174185","convenience store","Dollar Tree 5828","1516 Brighton Road","Pittsburgh","PA",15212,"ALLEGHENY","","","",40.457397,-80.015732,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",863,NA,NA,"0"
864,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","865","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","174335","","Bhangal Llc 2","4616 Mcknight Road","Pittsburgh","PA",15237,"ALLEGHENY","","","",40.506248,-80.007523,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
865,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","866","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","174426","convenience store","Dollar General 8972","700 Penn Street","Wilkinsburg","PA",15221,"ALLEGHENY","","","",40.443611,-79.884598,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",65,NA,NA,"0"
866,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","867","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","174647","","Speedy Tobacco Mart","1602 Fifth Avenue","Coraopolis","PA",15108,"ALLEGHENY","","","",40.513393,-80.153542,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
867,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","868","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","174987","","Fuel On","5724 Ellsworth Avenue","Pittsburgh","PA",15232,"ALLEGHENY","","","",40.455196,-79.931664,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
868,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","869","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","175058","","The Fresh Market 138","1551 Washington Road","Mt Lebanon","PA",15228,"ALLEGHENY","","","",40.354679,-80.050117,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",251,NA,NA,"0"
869,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","870","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","175092","convenience store","Sunoco ARLINTON","1643 Arlington Avenue","Pittsburgh","PA",15210,"ALLEGHENY","","","",40.417816,-79.986694,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",578,NA,NA,"0"
870,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","871","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","175192","","Spice N Sabzi","1120 Park Manor Boulevard","Pittsburgh","PA",15205,"ALLEGHENY","","","",40.453209,-80.162468,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
871,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","872","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","175298","supermarket","Giant Eagle 18","1671 Butler Plank Road","Glenshaw","PA",15116,"ALLEGHENY","","","",40.537659,-79.963448,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
872,"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","873","USDA Food and Nutrition Service","SNAP_Store_Locations.csv","175615","","The Hotspot Of Glassport","601 Monongahela Avenue","Glassport","PA",15045,"ALLEGHENY","","","",40.325947,-79.892403,"4","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
