id,source_org,source_file,original_id,type,name,address,city,state,zip_code,county,location_description,phone,url,latitude,longitude,latlng_source,date_from,date_to,SNAP,WIC,FMNP,fresh_produce,food_bucks,free_distribution,open_to_spec_group,data_issues
NA,USDA,PA.xlsx,NA,NA,Rite Aid 10947,7345 Saltsburg Rd,Penn Hills,PA,15235,ALLEGHENY,NA,NA,NA,40.477882,-79.786003,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Rite Aid 10950,568 Caste Vlg,Pittsburgh,PA,15236,ALLEGHENY,NA,NA,NA,40.358257,-80.00309,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Rite Aid 10953,1130 Perry Hwy Ste 35,Pittsburgh,PA,15237,ALLEGHENY,NA,NA,NA,40.547474,-80.036621,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Rite Aid 10954,1125 Freeport Rd,Pittsburgh,PA,15238,ALLEGHENY,NA,NA,NA,40.487637,-79.882141,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Rite Aid 10955,1804 Golden Mile Hwy,Pittsburgh,PA,15239,ALLEGHENY,NA,NA,NA,40.446487,-79.713905,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Manpsand Spice Corner,2101 Greentree Rd Ste B119,Pittsburgh,PA,15220,ALLEGHENY,NA,NA,NA,40.391792,-80.069527,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,union Mart,3400 Versailles Ave,McKeesport,PA,15132,ALLEGHENY,NA,NA,NA,40.344875,-79.837479,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Lotus Food,1649 Penn Ave,Pittsburgh,PA,15222,ALLEGHENY,NA,NA,NA,40.449585,-79.98632,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,CVS Pharmacy 2333,5242 Clairton Blvd,Pittsburgh,PA,15236,ALLEGHENY,NA,NA,NA,40.343586,-79.970428,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,CVS Pharmacy 2447,5190 Library Rd,Bethel Park,PA,15102,ALLEGHENY,NA,NA,NA,40.334,-80.024139,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,CVS Pharmacy 2449,11240 Perry Hwy,Wexford,PA,15090,ALLEGHENY,NA,NA,NA,40.621548,-80.054352,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,CVS Pharmacy 3189,510 Brookline Blvd,Pittsburgh,PA,15226,ALLEGHENY,NA,NA,NA,40.396126,-80.023483,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,CVS Pharmacy 4045,4692 Old William Penn Hwy,Monroeville,PA,15146,ALLEGHENY,NA,NA,NA,40.439358,-79.740822,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Bryant Street Market,5901 Bryant Street,Pittsburgh,PA,15206,ALLEGHENY,NA,NA,NA,40.475685,-79.919601,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,CVS Pharmacy 5094,328 Cochran Rd,Pittsburgh,PA,15228,ALLEGHENY,NA,NA,NA,40.382473,-80.052292,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Curry Hollow Sunoco,340 Curry Hollow Rd,Pittsburgh,PA,15236,ALLEGHENY,NA,NA,NA,40.335934,-79.974571,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Wagners Market,4978 Middle Rd,Gibsonia,PA,15044,ALLEGHENY,NA,NA,NA,40.60532,-79.926468,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,The Medicine Shoppe Pharmacy,5020 Centre Ave Fl 2,Pittsburgh,PA,15213,ALLEGHENY,NA,NA,NA,40.454372,-79.943634,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar General 12185,3750 Saw Mill Run Blvd,Pittsburgh,PA,15227,ALLEGHENY,NA,NA,NA,40.37122,-79.982178,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Rocks Express,700 Frederick St,McKees Rocks,PA,15136,ALLEGHENY,NA,NA,NA,40.472115,-80.065102,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,United Food Mart,3112 Chartiers Ave,Pittsburgh,PA,15204,ALLEGHENY,NA,NA,NA,40.453579,-80.061501,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Aldi 68,4578 William Flynn Hwy,Allison Park,PA,15101,ALLEGHENY,NA,NA,NA,40.588921,-79.949097,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Patel Brothers,4145 William Penn Hwy Ste 5,Monroeville,PA,15146,ALLEGHENY,NA,NA,NA,40.438869,-79.766396,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 8379,821 Chartiers Ave,McKees Rocks,PA,15136,ALLEGHENY,NA,NA,NA,40.465809,-80.06498,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,CVS 5890,3893 William Penn Hwy,Monroeville,PA,15146,ALLEGHENY,NA,NA,NA,40.437435,-79.778694,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Sunoco 7279,3505 Library Rd,Pittsburgh,PA,15234,ALLEGHENY,NA,NA,NA,40.366516,-80.014542,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Save-a-lot,9 Duquesne Plz,Duquesne,PA,15110,ALLEGHENY,NA,NA,NA,40.373634,-79.845924,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Leonard Labriola's Italian Store,112 Northgate Dr,Warrendale,PA,15086,ALLEGHENY,NA,NA,NA,40.650681,-80.07856,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar General 12542,1714 Laketon Rd,Wilkinsburg,PA,15221,ALLEGHENY,NA,NA,NA,40.449074,-79.867088,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Cogo's 496,721 Island Ave,McKees Rocks,PA,15136,ALLEGHENY,NA,NA,NA,40.472603,-80.061897,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,The Hotspot Of Glassport,601 Monongahela Ave,Glassport,PA,15045,ALLEGHENY,NA,NA,NA,40.325947,-79.892403,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Fuel On,5724 Ellsworth Ave,Pittsburgh,PA,15232,ALLEGHENY,NA,NA,NA,40.455196,-79.931664,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar Tree 4501,4313 Walnut St Ste 10,McKeesport,PA,15132,ALLEGHENY,NA,NA,NA,40.321171,-79.836456,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Aldi 72,3089 Sussex Ave,Pittsburgh,PA,15226,ALLEGHENY,NA,NA,NA,40.383556,-80.015427,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 8406,1108 Milltown Unity Rd,Verona,PA,15147,ALLEGHENY,NA,NA,NA,40.498695,-79.790024,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar Tree 4522,2350 Noblestown Rd,Pittsburgh,PA,15205,ALLEGHENY,NA,NA,NA,40.427067,-80.05558,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Speedy Tobacco Mart,1602 5th Ave,Coraopolis,PA,15108,ALLEGHENY,NA,NA,NA,40.513393,-80.153542,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Sunoco ARLINTON,1643 Arlington Ave,Pittsburgh,PA,15210,ALLEGHENY,NA,NA,NA,40.417816,-79.986694,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,GetGo 3641,3029 Washington Pike,Bridgeville,PA,15017,ALLEGHENY,NA,NA,NA,40.353493,-80.114944,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Shah Sunoco,903 Lincoln Hwy,North Versailles,PA,15137,ALLEGHENY,NA,NA,NA,40.378574,-79.804764,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Fourth Street Market,529 4th St,Braddock,PA,15104,ALLEGHENY,NA,NA,NA,40.407204,-79.869064,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Westview Shell,411 Perry Hwy,Pittsburgh,PA,15229,ALLEGHENY,NA,NA,NA,40.518543,-80.031883,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Giant Eagle 18,1671 Butler Plank Rd,Glenshaw,PA,15116,ALLEGHENY,NA,NA,NA,40.537659,-79.963448,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,D S Food Mart Inc,929 Union Ave,McKeesport,PA,15132,ALLEGHENY,NA,NA,NA,40.346752,-79.854698,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Las Palmas 2,326 Atwood St,Pittsburgh,PA,15213,ALLEGHENY,NA,NA,NA,40.439068,-79.95517,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Oriental Market,4768 McKnight Rd,Pittsburgh,PA,15237,ALLEGHENY,NA,NA,NA,40.523071,-80.005333,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Stop & Shop Convenience,2110 Ardmore Blvd,Pittsburgh,PA,15221,ALLEGHENY,NA,NA,NA,40.419338,-79.849854,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Uni Mart,2321 Worton Blvd,West Mifflin,PA,15122,ALLEGHENY,NA,NA,NA,40.360252,-79.87178,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Sheetz 459,2175 Hulton Rd,Verona,PA,15147,ALLEGHENY,NA,NA,NA,40.526405,-79.816048,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,BFS Foods 64,3984 Monroeville Blvd,Monroeville,PA,15146,ALLEGHENY,NA,NA,NA,40.436333,-79.772949,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Giant Eagle 68,5990 University Blvd,Coraopolis,PA,15108,ALLEGHENY,NA,NA,NA,40.519936,-80.217804,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Aldi 47,239 Clairton Blvd,West Mifflin,PA,15122,ALLEGHENY,NA,NA,NA,40.337536,-79.937469,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Target 2757,6231 Penn Ave,Pittsburgh,PA,15206,ALLEGHENY,NA,NA,NA,40.460236,-79.92141,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,7- Eleven  170 F 170,429 Wood St,Pittsburgh,PA,15222,ALLEGHENY,NA,NA,NA,40.440178,-80.000771,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Subzi Mandi,3103 Banksville Rd,Pittsburgh,PA,15216,ALLEGHENY,NA,NA,NA,40.40023,-80.043716,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Exxon,1405 N State St,Clairton,PA,15025,ALLEGHENY,NA,NA,NA,40.317894,-79.898903,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Sheetz 468,3457 William Penn Hwy,Pittsburgh,PA,15235,ALLEGHENY,NA,NA,NA,40.429951,-79.810387,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Circle K 4235,200 Market Place Dr,Imperial,PA,15126,ALLEGHENY,NA,NA,NA,40.484314,-80.351875,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,GetGo 3280,1700 William Flynn Hwy,Glenshaw,PA,15116,ALLEGHENY,NA,NA,NA,40.538803,-79.962486,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,The Elliotts Town Market,928 Chartiers Ave,Pittsburgh,PA,15220,ALLEGHENY,NA,NA,NA,40.443832,-80.040421,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Jos Coffee Shop,3100 Versailles Ave,McKeesport,PA,15131,ALLEGHENY,NA,NA,NA,40.345139,-79.84082,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Cash N Carry,7920 Saltsburg Rd,Pittsburgh,PA,15239,ALLEGHENY,NA,NA,NA,40.477222,-79.75959,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Trader Joes 630,1600 Washington Rd Ste 1,Pittsburgh,PA,15228,ALLEGHENY,NA,NA,NA,40.354389,-80.050247,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Aldi 77,11800 Perry Hwy,Wexford,PA,15090,ALLEGHENY,NA,NA,NA,40.627735,-80.055565,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar Tree 4790,1701 Duncan Ave Ste 10,Allison Park,PA,15101,ALLEGHENY,NA,NA,NA,40.566422,-79.998596,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Sheetz 476,3025 Babcock Blvd,Pittsburgh,PA,15237,ALLEGHENY,NA,NA,NA,40.515194,-80.008842,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Mega Deli,995 Greensburg Pike,East Pittsburgh,PA,15112,ALLEGHENY,NA,NA,NA,40.416763,-79.839432,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Grow Pittsburgh Farm Stands,605 Braddock Ave,Braddock,PA,15104,ALLEGHENY,NA,NA,NA,40.403103,-79.868294,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,One Stop Mini Mart,751 E Warrington Ave,Pittsburgh,PA,15210,ALLEGHENY,NA,NA,NA,40.421852,-79.994423,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,"Elizabeth Pharmacy, Inc.",5041 2nd Ave,Pittsburgh,PA,15207,ALLEGHENY,NA,NA,NA,40.4072,-79.943268,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Braddock Avenue Express,1101 S Braddock Ave,Pittsburgh,PA,15218,ALLEGHENY,NA,NA,NA,40.432709,-79.893913,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Super Mart,1761 Pine Hollow Rd,McKees Rocks,PA,15136,ALLEGHENY,NA,NA,NA,40.475864,-80.100143,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Memes Market,1608 Walz St,Pittsburgh,PA,15212,ALLEGHENY,NA,NA,NA,40.463306,-79.991203,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Cogos 1780,3402 Main St,Homestead,PA,15120,ALLEGHENY,NA,NA,NA,40.386551,-79.90274,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Whole Foods 10377,10576 Perry Hwy,Wexford,PA,15090,ALLEGHENY,NA,NA,NA,40.612068,-80.054199,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Squids Coffee Shop,607 Grant Ave,Duquesne,PA,15110,ALLEGHENY,NA,NA,NA,40.372093,-79.851341,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Hanini Market,1105 Franklin Ave,Pittsburgh,PA,15221,ALLEGHENY,NA,NA,NA,40.438927,-79.878822,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar General 13486,1718 Broadview Blvd,Natrona Heights,PA,15065,ALLEGHENY,NA,NA,NA,40.623268,-79.724915,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Cogo's 1493,620 Lincoln Ave,Bellevue,PA,15202,ALLEGHENY,NA,NA,NA,40.497433,-80.059196,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,7- Eleven - F 119,22 Grant Ave,Pittsburgh,PA,15223,ALLEGHENY,NA,NA,NA,40.503883,-79.948753,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar Tree 4994,1600 Hoffman Blvd,West Mifflin,PA,15122,ALLEGHENY,NA,NA,NA,40.382389,-79.868668,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Rite Aid 10934,2336 Ardmore Blvd,Pittsburgh,PA,15221,ALLEGHENY,NA,NA,NA,40.416664,-79.848282,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Cogos 1784,1530 Potomac Ave,Pittsburgh,PA,15216,ALLEGHENY,NA,NA,NA,40.397018,-80.035713,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar Tree 5033,8 Quaker Village Shopping Ctr,Leetsdale,PA,15056,ALLEGHENY,NA,NA,NA,40.558041,-80.204536,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar Tree 5038,4714 McKnight Rd,Pittsburgh,PA,15237,ALLEGHENY,NA,NA,NA,40.517067,-80.004509,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,7-Eleven 36187H,4630 William Flynn Hwy,Allison Park,PA,15101,ALLEGHENY,NA,NA,NA,40.590599,-79.948151,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,EZ Energy 315/ 7-Eleven Store 36195H 36195H,2 Heckel Rd,McKees Rocks,PA,15136,ALLEGHENY,NA,NA,NA,40.472599,-80.093254,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,EZ Energy 354/ 7-Eleven Store 36199H 36199H,1102 Perry Hwy,Pittsburgh,PA,15237,ALLEGHENY,NA,NA,NA,40.544941,-80.035889,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,American Natural 5,3800 Walnut St,McKeesport,PA,15132,ALLEGHENY,NA,NA,NA,40.325592,-79.839378,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,American Natural 12,103 E 22nd Ave,Homestead,PA,15120,ALLEGHENY,NA,NA,NA,40.397427,-79.902596,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Brookline Sunoco,533 Brookline Blvd,Pittsburgh,PA,15226,ALLEGHENY,NA,NA,NA,40.395721,-80.022652,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Mei A Asian Grocery,228 5th Ave,McKeesport,PA,15132,ALLEGHENY,NA,NA,NA,40.350914,-79.865295,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Aldi 79,2628 East Carson St,Pittsburgh,PA,15203,ALLEGHENY,NA,NA,NA,40.427162,-79.967392,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Sheetz 500,1910 Mt Nebo Rd,Sewickley,PA,15143,ALLEGHENY,NA,NA,NA,40.5532,-80.113899,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Marshall's Ltd.,1520 Spring Garden Ave,Pittsburgh,PA,15212,ALLEGHENY,NA,NA,NA,40.464699,-79.985809,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,CVS 10034,611 Duncan Ave,Pittsburgh,PA,15237,ALLEGHENY,NA,NA,NA,40.568375,-80.023155,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Lampert's Deli Express,2010 Eden Park Blvd,McKeesport,PA,15132,ALLEGHENY,NA,NA,NA,40.342789,-79.828896,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Fueland 228,1927 Brownsville Rd,Pittsburgh,PA,15210,ALLEGHENY,NA,NA,NA,40.395298,-79.986801,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Us Gas,4215 Ohio River Blvd,Pittsburgh,PA,15202,ALLEGHENY,NA,NA,NA,40.487545,-80.056,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,GetGo 3003,3247 E Carson St,Pittsburgh,PA,15203,ALLEGHENY,NA,NA,NA,40.421555,-79.958725,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,GetGo 3021,7675 McKnight Rd,Pittsburgh,PA,15237,ALLEGHENY,NA,NA,NA,40.545288,-80.01619,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar Tree 5207,1061 Washington Ave,Carnegie,PA,15106,ALLEGHENY,NA,NA,NA,40.398071,-80.083298,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Nepali Bazaar,4040 Saw Mill Run Blvd,Pittsburgh,PA,15227,ALLEGHENY,NA,NA,NA,40.367813,-79.983818,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Target 2787,201 S Hills Vlg,Pittsburgh,PA,15241,ALLEGHENY,NA,NA,NA,40.341427,-80.053009,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Shell N. Versailles,505 Lincoln Hwy,North Versailles,PA,15137,ALLEGHENY,NA,NA,NA,40.384335,-79.823799,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,CR Petroleum LLC/ Fueland 203,101 Mile Lock Ln,Brackenridge,PA,15014,ALLEGHENY,NA,NA,NA,40.604576,-79.733955,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,"CIO Stores, LLC 13 13",1980 Painters Run Rd,Pittsburgh,PA,15241,ALLEGHENY,NA,NA,NA,40.362965,-80.084785,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,"CIO Stores, LLC 14 14",1909 Painters Run Rd,Pittsburgh,PA,15241,ALLEGHENY,NA,NA,NA,40.362808,-80.083366,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,"CIO Stores, LLC 15 15",2305 O'neil Blvd,Mckeesport,PA,15132,ALLEGHENY,NA,NA,NA,40.353027,-79.825424,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Asia Grocery,1237 Route 51,Clairton,PA,15025,ALLEGHENY,NA,NA,NA,40.310753,-79.937553,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Taza Market,500 2nd Street,Pitcairn,PA,15140,ALLEGHENY,NA,NA,NA,40.402569,-79.777924,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Carl's Cafe,337 5th Ave,Braddock,PA,15104,ALLEGHENY,NA,NA,NA,40.414223,-79.881691,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Aldi 80,5631 Baum Blvd,Pittsburgh,PA,15206,ALLEGHENY,NA,NA,NA,40.458138,-79.934723,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,American Natural 9,5738 Smithfield St,McKeesport,PA,15135,ALLEGHENY,NA,NA,NA,40.311306,-79.824921,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
