id,name,type,address,street_one,street_two,city,state,zip_code,location_description,date_from,date_to,open_time1,close_time1,open_time2,close_time2,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,SNAP,WIC,FMNP,fresh_produce-healthy,MRFEI_score,latitude,longitude,open_to_spec_group,food_bucks
NA,Groceria Italiano,Supermarket,237 Cedarville St,NA,NA,NA,PA,15224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.46186,-79.948546,NA,NA
NA,Market on Broadway IGA / Las Palmas,Supermarket,1616 Broadway Ave,NA,NA,NA,PA,15216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.410007,-80.024988,NA,NA
NA,Market on Forbes IGA,Supermarket,3609 Forbes Ave / 2nd Fl,NA,NA,NA,PA,15213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.440974,-79.958169,NA,NA
NA,McGinnis Sisters Market,Supermarket,4311 Northern Pike,NA,NA,NA,PA,15146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.435043,-79.753389,NA,NA
NA,McGinnis Sisters Market,Supermarket,3825 Saw Mill Run Blvd,NA,NA,NA,PA,15227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.369718,-79.98215,NA,NA
NA,Murray Avenue Kosher,Supermarket,1916 Murray Ave,NA,NA,NA,PA,15217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.435463,-79.923124,NA,NA
NA,Oriental Market,Supermarket,4768 Mcknight Rd,NA,NA,NA,PA,15237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.519802,-80.004493,NA,NA
NA,Pakeeza,Supermarket,4411 Old Wm Penn Hi,NA,NA,NA,PA,15146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.445986,-79.764292,NA,NA
NA,Robert Wholey Co,Supermarket,1711 Penn Av,NA,NA,NA,PA,15222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.450111,-79.985875,NA,NA
NA,T-Bones,Supermarket,100 Vip Dr / Suite #101,NA,NA,NA,PA,15090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.616651,-80.09284,NA,NA
NA,The Fresh Market,Supermarket,1551 Washington Rd,NA,NA,NA,PA,15228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.355489,-80.050351,NA,NA
NA,Two Louie's Market,Supermarket,1233 Penn Av,NA,NA,NA,PA,15222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.446442,-79.991746,NA,NA
NA,WFH / Wing Fat Hong Oriental Food Market,Supermarket,2306 Penn Av,NA,NA,NA,PA,15222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.452797,-79.981077,NA,NA
NA,Bombay Market,Supermarket,4605 Centre Av,NA,NA,NA,PA,15213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.452129,-79.951792,NA,NA
NA,Brownsville Food & Drinks,Supermarket,1810 Brownsville Rd,NA,NA,NA,PA,15210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.396851,-79.988112,NA,NA
NA,Community Super Market,Supermarket,1117 Milltown Rd,NA,NA,NA,PA,15147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.498635,-79.790045,NA,NA
NA,Coraopolis Cash Market,Supermarket,1017 4th Ave,NA,NA,NA,PA,15108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.518306,-80.162798,NA,NA
NA,Gorkhali Store,Supermarket,2116 Brownsville Rd,NA,NA,NA,PA,15210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.392709,-79.987056,NA,NA
NA,Patsy's Market,Supermarket,483 Center Av,NA,NA,NA,PA,15147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.50669,-79.839699,NA,NA
NA,Safrans Market,Supermarket,429 Walnut St,NA,NA,NA,PA,15143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.541022,-80.182322,NA,NA
NA,Subha Laxmi Grocery,Supermarket,2950 Brownsville Rd,NA,NA,NA,PA,15227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.381398,-79.976585,NA,NA
NA,Community Market,Supermarket,1710 Pacific Av,NA,NA,NA,PA,15065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.623319,-79.723879,NA,NA
NA,GFS Marketplace,Supermarket,1 Urbano Wa,NA,NA,NA,PA,15205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.44177,-80.087015,NA,NA
NA,Leonard Labriola Foods,Supermarket,121 Hulton Rd,NA,NA,NA,PA,15147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.484477,-79.81999,NA,NA
NA,Aldi #69,Supermarket,8000 Mcknight Rd,NA,NA,NA,PA,15237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.551152,-80.021213,NA,NA
NA,Aldi #77,Supermarket,11800 Perry Hi,NA,NA,NA,PA,15090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.39721,-77.025796,NA,NA
NA,Aldi #79,Supermarket,2628 Carson St,NA,NA,NA,PA,15203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.426914,-79.96753,NA,NA
NA,Aldi #80,Supermarket,5631 Baum Blvd,NA,NA,NA,PA,15213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.458291,-79.935066,NA,NA
NA,Wal-Mart #2603,Supermarket,300 Wal-Mart Dr,NA,NA,NA,PA,15044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.623006,-79.946578,NA,NA
NA,Wal-Mart #5040,Supermarket,2200 Washington Pi,NA,NA,NA,PA,15106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.173242,-80.24199,NA,NA
NA,Wal-Mart #5339,Supermarket,877 Freeport Rd,NA,NA,NA,PA,15238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.488181,-79.888875,NA,NA
