id,source_org,source_file,original_id,type,name,address,city,state,zip_code,county,location_description,phone,url,latitude,longitude,latlng_source,date_from,date_to,SNAP,WIC,FMNP,fresh_produce,food_bucks,free_distribution,open_to_spec_group,data_issues
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCHR2154-1,food bank site,Christian House Baptist Chapel,814 State Route 18,Aliquippa,PA,15001,Beaver,,,,40.6209446,-80.3910251,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCHR2547-1,food bank site,Christopher's Kitchen,4401 Penn Avenue,Pittsburgh,PA,15224,Allegheny,,,,40.4675656,-79.9531074,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCHR2547-2,food bank site,Christopher's Kitchen - Home,5324 Penn Avenue,Pittsburgh,PA,15224,Allegheny,,,,40.4642045,-79.9374887,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCIT2421-1,food bank site,Citiparks,5344 Second Ave,Pittsburgh,PA,15207,Allegheny,,,,40.4036469,-79.9425686,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCIT2488-1,food bank site,CityView Church,816 Tripoli St,Pittsburgh,PA,15212,Allegheny,,,,40.4568675,-79.9970007,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCLA1003-1,food bank site,Clairton Emergency Food Center,501 Mitchell Avenue,Clairton,PA,15025,Allegheny,,,,40.2916334,-79.8862948,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCLO1009-1,food bank site,Cloverleaf Area Ecumenical Assistance Program,1 Grove Place,Pittsburgh,PA,15236,Allegheny,,,,40.3444836,-79.9709195,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCOM2291-1,food bank site,Commons at North Aiken,"5330 N. Aiken Court, Apt. 313",Pittsburgh,PA,15224,Allegheny,,,,40.4716784,-79.9330122,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCOM2204-1,food bank site,Community Human Services - Food Pantry,370 Lawn St.,Pittsburgh,PA,15213,Allegheny,,,,40.4334586,-79.9612979,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCOM2204-3,food bank site,Community Human Services - Wood Street Commons,301 Third Avenue,Pittsburgh,PA,15222,Allegheny,,,,40.4388328,-80.0013075,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PPIT2422-1,food bank site,Community Kitchen of Pittsburgh,107 Flowers Avenue,Pittsburgh,PA,15207,Allegheny,,,,40.4100923,-79.9435997,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCOM2531-1,food bank site,Community Primary Care- West View ,"1000 West Park Drive, Suite 1",Pittsburgh ,PA,15229,Allegheny,,,,40.5160082,-80.0374825,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCOM1250-1,food bank site,Comprehensive Recovery Services - UPMC,"3501 Forbes Avenue, Oxford Blvd., Ste. 650",Pittsburgh,PA,15213,Allegheny,,,,40.4401121,-79.9595075,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCON2475-1,food bank site,Conemaugh Township Elementary School,1516 Tire Hill Road,Johnstown,PA,15905,Somerset,,,,40.2426898,-78.9195422,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCON2229-2,food bank site,Confluence/Turkeyfoot - Backpack Program,"711 Logan Place, Confluence Community Center",Confluence,PA,15424,Somerset,,,,39.8121497,-79.358579,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCON2229-1,food bank site,Confluence/Turkeyfoot Food Pantry,711 Logan Place,Confluence,PA,15424,Somerset,,,,39.8121497,-79.358579,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCON2494-1,food bank site,CONNECT community paramedicine,"230 McKee Place, Fifth Floor",Pittsburgh,PA,15213,Allegheny,,,,40.4389795,-79.9592123,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCON2484-1,food bank site,Connections4Health,44 South Ninth Street,Pittsburgh,PA,15203,Allegheny,,,,40.4292256,-79.9905141,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCOR2382-1,food bank site,Coraopolis Cooperative Food Pantry,1000 Fifth Avenue,Coraopolis,PA,15108,Allegheny,,,,40.517234,-80.16444,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCOR1395-1,food bank site,Corner Cupboard Food Bank,881 Rolling Meadows Road,Waynesburg,PA,15370,Greene,,,,39.8884758,-80.1265847,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCOR1020-1,food bank site,Corpus Christi Food Pantry,1550 Lincoln Avenue,Pittsburgh,PA,15206,Allegheny,,,,40.4697394,-79.8939493,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCOU1216-1,food bank site,Council of Three Rivers American Indian Center,120 Charles Street,Dorseyville,PA,15238,Allegheny,,,,40.581618,-79.894539,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCRA2001-1,food bank site,Crafton Ingram Food Pantry,80 Bradford Avenue,Pittsburgh,PA,15205,Allegheny,,,,40.433158,-80.064837,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCRA2476-1,food bank site,Crafton Plaza,25 East Crafton Ave,Pittsburgh,PA,15205,Allegheny,,,,40.4359321,-80.0661523,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCRA2476-1,food bank site,Crafton Plaza,25 East Crafton Ave,Pittsburgh,PA,15205,,,,,40.4359321,-80.0661523,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,county missing;
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCRA2312-1,food bank site,Crafton Towers,1215 Foster Ave.,Pittsburgh,PA,15205,Allegheny,,,,40.4409549,-80.0681156,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCRA2225-1,food bank site,Cray Youth & Family Serv. AS,44 South Beaver Street,New Castle,PA,16105,Lawrence,,,,40.9991614,-80.3483332,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCRA2225-2,food bank site,Cray Youth & Family Serv. FP,44 South Beaver Street,New Castle,PA,16105,Lawrence,,,,40.9991614,-80.3483332,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCRE2304-1,food bank site,Crescent Place NM,630 Crescent Ave.,Ellwood City,PA,16117,Lawrence,,,,40.8576185,-80.2900128,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCRI2385-1,food bank site,Crisis Shelter of Lawrence Co,1218 W. State St.,New Castle,PA,16101,Lawrence,,,,41.0057642,-80.3659168,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PCRO1128-1,food bank site,Cross Roads Presbyterian Church,2310 Haymaker Road,Monroeville,PA,15146,Allegheny,,,,40.4115149,-79.7520099,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PDAL2545-1,food bank site,Dalton's Edge Apartments,704 E 2nd Ave,Tarentum,PA,15084,Allegheny,,,,40.6032308,-79.7440263,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PDAR2365-1,food bank site,Darlington U.P. Food Pantry,3385 Old Darlington Road,Darlington,PA,16115,Beaver,,,,40.8054287,-80.4233286,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PDAW2546-1,food bank site,Dawes Manor,1450 3rd AVe,New Brighton,PA,15066,Beaver,,,,40.7279508,-80.3084384,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PDOO2063-1,food bank site,"Door Way, Inc.",10 California Avenue,Pittsburgh,PA,15202,Allegheny,,,,40.5033648,-80.0744876,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PDOR2302-1,food bank site,Dormont Place,2900 Belrose Ave.,Dormont,PA,15216,Allegheny,,,,40.3970719,-80.0362708,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PDOU2313-1,food bank site,Douglas Plaza Apartments,"2405 Laketon Rd., 1st Bldg.",Pittsburgh,PA,15221,Allegheny,,,,40.454929,-79.859999,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PDRA2061-1,food bank site,Dravosburg United Methodist,109 Maple Ave.,Dravosburg,PA,15034,Allegheny,,,,40.348203,-79.889383,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PDUF2395-1,food bank site,Duff Manor ,50 Duff Rd.,Pittsburgh,PA,15235,Allegheny,,,,40.4631245,-79.8288426,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PDUQ2027-1,food bank site,Duquesne Family Support Center Food Pantry,1 Library Place,Duquesne,PA,15110,Allegheny,,,,40.3713537,-79.8438576,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PDUQ1022-1,food bank site,Duquesne Food Pantry,"100 South 7th Street, Grace United Church of Christ",Duquesne,PA,15110,Allegheny,,,,40.370458,-79.851759,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PEAS1001-6,food bank site,East End Cooperative Ministries - CCAC Homewood Campus,701 North-Homewood Avenue,Pittsburgh,PA,15208,Allegheny,,,,40.4557315,-79.8970599,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PEAS1001-4,food bank site,East End Cooperative Ministries - CCAC North Hills Campus,8701 Perry Highway,Pittsburgh,PA,15237,Allegheny,,,,40.5660502,-80.0400445,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PEAS1001-5,food bank site,East End Cooperative Ministry - CCAC Allegheny Campus,808 Ridge Avenue,Pittsburgh,PA,15212,Allegheny,,,,40.4500868,-80.0146297,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PEAS1001-1,food bank site,East End Cooperative Ministry Food Pantry,6140 Station Street,Pittsburgh,PA,15206,Allegheny,,,,40.462826,-79.9219374,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PEAS1001-2,food bank site,East End Cooperative Ministry Soup Kitchen,6140 Station Street,Pittsburgh,PA,15206,Allegheny,,,,40.462826,-79.9219374,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PEAS2319-1,food bank site,East Hills Community Services ,2464 Bracey Dr.,Pittsburgh,PA,15221,Allegheny,,,,40.4560772,-79.8687131,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PEAS2209-1,food bank site,East Hills Family Support Center,2320 East Hills Dr. (Rear),Pittsburgh,PA,15221,Allegheny,,,,40.45601,-79.8703649,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PEBE2560-1,food bank site,Ebenezer Towers,420 Dinwiddie St,Pittsburgh,PA,15219,Allegheny,,,,40.4429435,-79.9801589,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PEDG2509-1,food bank site,Edgecombe Apts.,1150 Bechtel St.,Monaca,pa,15061,Beaver,,,,40.681941,-80.2836125,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PELE2376-1,food bank site,Eleanor Roosevelt Apts. NM,740 Sheffield Ave.,Aliquippa,PA,15001,Beaver,,,,40.6133976,-80.2531834,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PELI1080-1,food bank site,Elizabeth Boro Food Pantry,735 Bunola River Road,Elizabeth,PA,15037,Allegheny,,,,40.2638596,-79.8979732,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PELI2523-1,food bank site,Elizabeth Forward High School,1000 Weigles Hill Road,Elizabeth,PA,15037,Allegheny,,,,40.2542749,-79.8564825,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PELR2554-1,food bank site,Elroy Elementary School,3129 Elroy Avenue,Pittsburgh,PA,15227,Allegheny,,,,40.3792871,-79.9730754,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PETN2520-1,food bank site,Etna Commons,21 Hickory St,Pittsburgh,PA,15223,Allegheny,,,,40.4980255,-79.9456803,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PEVA1126-1,food bank site,Evans City Community Food Cupboard,202 Van Buren Street,Evans City,PA,16033,Butler,,,,40.7672808,-80.0585129,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFAI2237-1,food bank site,Fairfield Apartments,6201 Broad St.,Pittsburgh,PA,15206,Allegheny,,,,40.4618388,-79.921623,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFAI2238-1,food bank site,Fairmont Apartments,5461 Penn Ave.,Pittsburgh,PA,15206,Allegheny,,,,40.4645479,-79.9331616,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFAI2459-1,food bank site,"Faith Restorations, Inc.",186 Wagner Road,Darlington,PA,16115,Beaver,,,,40.683739,-80.2969786,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFAM2402-1,food bank site,Family Life Ministries Food Pantry,932 Mercer Road,Butler,PA,16001,Butler,,,,40.9031266,-79.9286051,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFAM1307-1,food bank site,Family Services of Western Pennsylvania,335 4th Avenue,Tarentum,PA,15084,Allegheny,,,,40.602257,-79.7524895,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFAM1390-1,food bank site,Familylinks Outreach,1601 Fifth Avenue,Pittsburgh,PA,15219,Allegheny,,,,40.4387066,-79.9837637,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFAM2031-1,food bank site,FamilyLinks South Side,843 Climax St.,Pittsburgh,PA,15210,Allegheny,,,,40.4200992,-79.9919754,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFAM2282-1,food bank site,FamilyLinks Sylvan Shelter,416 Olive Street,McKeesport,PA,15132,Allegheny,,,,40.3487123,-79.8621811,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFAY1398-1,food bank site,Fayette County Food Bank,119 North Beeson,Uniontown,PA,15401,Fayette,,,,39.9047034,-79.7260534,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFEE2010-1,food bank site,Feed My Sheep Food Cupboard,324 N. Main St.,Slippery Rock,PA,16057,Butler,,,,41.067309,-80.0600371,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFEE2010-2,food bank site,Feed My Sheep Fresh Market,324 N. Main Street,Slippery Rock,PA,16057,Beaver,,,,41.067309,-80.0600371,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFIF2428-1,food bank site,Fifth Ave. Commons,1205 5th. Ave.,McKeesport,PA,15132,Allegheny,,,,40.3521765,-79.8525631,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFIN2244-1,food bank site,Finello Pavilion,"3206 Niagara St., Apt. 607",Pittsburgh,PA,15213,Allegheny,,,,40.4340523,-79.9598943,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFIR1325-1,food bank site,"First Charities, Inc.",5401 Centre Avenue,Pittsburgh,PA,15232,Allegheny,,,,40.4566385,-79.9380702,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFIR2517-1,food bank site,First Christian Church,139 E. Main Street,Somerset,PA,15501,Somerset,,,,40.0087394,-79.0773042,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSOM2234-1,food bank site,First Christian Church NM (Somerset Church of the Brethren),606 Berlin Plank Rd.,Somerset,PA,15501,Somerset,,,,39.9949762,-79.0563281,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFIR2460-1,food bank site,First Presby of Duq.,719 Duquesne Blvd.,Duquesne,PA,15110,Allegheny,,,,40.3816524,-79.8567568,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFIR1131-1,food bank site,First Presbyterian Church,320 Sixth Avenue,Pittsburgh,PA,15222,Allegheny,,,,40.4415223,-79.9991206,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFIR2127-1,food bank site,First Presbyterian Church - Beaver,1103 Eighth Avenue,Beaver Falls,PA,15010,Beaver,,,,40.7524752,-80.3213977,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFIR1131-3,food bank site,First Presbyterian Church - Fresh Market,320 Sixth Avenue,Pittsburgh,PA,15222,Allegheny,,,,40.4415223,-79.9991206,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFIR1131-2,food bank site,First Presbyterian Church - Outreached Arms,320 Sixth Avenue,Pittsburgh,PA,15222,Allegheny,,,,40.4415223,-79.9991206,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFIR1326-1,food bank site,First Step Recovery Homes Inc.,336 Penny Street,McKeesport,PA,15132,Allegheny,,,,40.3478727,-79.8627927,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFOC1038-1,food bank site,Focus on Renewal Food Pantry,302 Bell Avenue,McKees Rocks,PA,15136,Allegheny,,,,40.465864,-80.057152,Greater Pittsburgh Community Food Bank,,,0,0,0,1,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFOC1038-2,food bank site,Focus on Renewal Soup Kitchen,500 Chartiers Avenue,McKees Rocks,PA,15136,Allegheny,,,,40.4649826,-80.058841,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFOC2389-1,food bank site,FOCUS Pittsburgh,2228 Centre Ave.,Pittsburgh,PA,15219,Allegheny,,,,40.4450851,-79.9749698,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFOC2389-5,food bank site,FOCUS Pittsburgh - McKeesport Backpack Program,,Pittsburgh,PA,15219,Allegheny,,,,0,0,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,"address missing;latlng is (0,0);"
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFOC2389-2,food bank site,FOCUS Pittsburgh - Northside Backpack Program,,Pittsburgh,PA,15219,Allegheny,,,,0,0,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,"address missing;latlng is (0,0);"
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFOC2389-3,food bank site,FOCUS Pittsburgh - PPS,,Pittsburgh,PA,15219,Allegheny,,,,0,0,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,"address missing;latlng is (0,0);"
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFOC2389-4,food bank site,FOCUS Pittsburgh - Southside Backpack Program,,Pittsburgh,PA,15219,Allegheny,,,,0,0,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,"address missing;latlng is (0,0);"
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFOC2457-1,food bank site,FOCUS West Central PA,1501 8th Avenue,Beaver Falls,PA,15010,Beaver,,,,40.756097,-80.321093,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFOO2105-1,food bank site,Food for Families,945 Franklin Street,Johnstown,PA,15905,Cambria,,,,40.30907,-78.9164808,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFOR2527-1,food bank site,Forbes Family Medicine ,2550 Mosside Blvd. Suite 500,Monroeville,PA,15146,Allegheny,,,,40.4269983,-79.7525803,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFOR2309-1,food bank site,Forest Hills Senior Apartments,2111 Ardmore Blvd.,Pittsburgh,PA,15221,Allegheny,,,,40.4194053,-79.8494124,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PFOR2315-1,food bank site,Forward Shady Apartments,5841 Forward Ave.,Pittsburgh,PA,15217,Allegheny,,,,40.4296037,-79.921613,Greater Pittsburgh Community Food Bank,,,0,0,0,0,0,1,,
